track_duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,artist_followers,al_type_compilation,al_type_single,exp_False
289.777,64,0.584,0.656,0.0413,0.568,1.19e-05,0.0791,0.547,-6.632,175.718,0.09,4,1.0,6,0.577,1,0.648,822201,0,1,1
199.12,58,0.605,0.711,0.0379,0.365,0.0,0.0501,0.645,-4.09,91.999,0.316,4,0.914,8,0.605,1,0.589,6721879,0,1,1
166.153,62,0.905,0.747,0.0442,0.117,0.000364,0.0505,0.866,-6.622,117.008,0.876,4,1.0,9,0.066,1,0.257,921934,0,1,0
170.526,68,0.851,0.772,0.105,0.0179,0.0,0.616,0.316,-5.923,113.958,0.798,4,0.819,7,0.716,1,0.596,922292,0,0,0
278.118,75,0.628,0.775,0.0535,0.159,0.0,0.33,0.674,-4.479,106.382,0.245,3,0.964,2,0.466,1,0.561,325262,0,0,1
203.586,64,0.477,0.806,0.434,0.0931,0.0,0.104,0.395,-4.978,83.916,0.126,4,1.0,1,0.619,1,0.538,790570,0,0,0
175.0,62,0.664,0.617,0.115,0.352,0.0,0.235,0.637,-8.804,146.098,0.323,4,1.0,8,0.847,1,0.572,61045,0,0,0
177.0,56,0.723,0.827,0.0528,0.0116,1.2e-06,0.135,0.907,-5.409,160.076,0.67,4,1.0,10,0.819,0,0.871,714447,0,1,1
175.594,67,0.782,0.678,0.0364,0.447,0.0,0.0987,0.76,-4.45,108.008,0.732,4,1.0,11,0.502,0,0.575,790570,0,0,0
160.0,81,0.657,0.821,0.32,0.459,0.0,0.103,0.752,-3.06,96.561,0.083,4,0.989,8,0.0,0,0.101,9423370,0,1,1
166.253,85,0.647,0.801,0.249,0.0451,0.0,0.0628,0.517,-2.946,180.108,0.223,4,0.987,1,0.52,0,0.668,3850802,0,0,1
202.262,58,0.711,0.844,0.0337,0.0111,0.00522,0.319,0.918,-3.279,129.988,0.845,4,0.983,6,1.0,0,0.716,3859,0,1,1
234.177,55,0.463,0.57,0.0283,0.233,0.0,0.133,0.276,-6.339,143.989,0.156,4,0.861,6,0.655,1,0.588,36867,0,0,1
280.822,56,0.611,0.411,0.036,0.633,0.0,0.116,0.391,-7.278,123.728,0.183,4,0.728,11,0.471,1,0.568,391557,0,0,1
206.019,64,0.672,0.684,0.0358,0.0166,0.0,0.054,0.672,-6.797,130.026,0.841,4,0.821,4,0.452,0,0.507,66115,0,0,0
269.021,59,0.66,0.578,0.0306,0.45,8.86e-05,0.103,0.19,-8.591,127.092,0.713,4,1.0,9,0.286,1,0.427,839402,0,1,1
151.784,58,0.823,0.683,0.33,0.226,3.52e-06,0.111,0.608,-7.751,152.1,0.5,4,0.989,1,0.614,0,0.701,1079604,0,0,0
240.0,66,0.469,0.382,0.0259,0.658,0.0,0.135,0.45,-7.372,95.072,0.284,4,0.955,4,0.53,1,0.672,63822,0,1,1
163.025,89,0.768,0.714,0.0401,0.352,0.0,0.15,0.842,-5.11,131.443,0.91,4,1.0,10,0.551,1,0.519,124861,0,1,1
190.243,58,0.643,0.597,0.0671,0.346,0.0,0.11,0.593,-7.181,164.056,0.237,4,0.075,3,0.649,0,0.51,293178,0,0,1
183.85,54,0.674,0.759,0.0347,0.0166,0.0188,0.249,0.589,-6.789,123.985,0.716,4,0.659,4,0.311,0,0.355,30266,0,1,1
416.327,57,0.837,0.38,0.0716,0.0105,0.531,0.0418,0.295,-10.776,113.018,0.927,4,1.0,9,0.403,1,0.385,196825,0,1,1
146.99,56,0.88,0.454,0.0865,0.192,4.36e-06,0.0786,0.636,-8.404,93.985,0.506,4,0.996,10,0.567,0,0.548,165622,0,1,1
166.889,77,0.796,0.567,0.199,0.0732,4.2e-05,0.239,0.226,-7.393,164.053,0.064,4,0.753,11,0.553,0,0.459,1666894,0,0,0
207.72,63,0.842,0.729,0.139,0.0268,0.00175,0.182,0.695,-3.907,97.111,0.363,4,1.0,11,0.093,0,0.188,3358687,0,0,1
149.083,78,0.864,0.667,0.0833,0.245,0.0,0.0998,0.782,-4.617,96.889,0.504,4,1.0,5,0.334,0,0.523,577558,0,1,1
218.996,55,0.472,0.48,0.0277,0.736,0.0,0.123,0.262,-7.615,88.089,0.05,4,0.925,4,0.855,0,0.795,7395,0,1,1
151.386,66,0.667,0.467,0.0276,0.237,0.0,0.271,0.406,-5.906,97.99,0.13,3,0.853,7,0.478,1,0.413,2562294,0,0,1
182.946,83,0.657,0.56,0.0467,0.498,0.0,0.0794,0.854,-9.049,161.993,0.406,4,1.0,6,0.167,0,0.706,70211653,0,0,1
156.943,100,0.714,0.472,0.0864,0.013,4.51e-06,0.266,0.238,-7.384,131.007,0.358,4,1.0,2,0.485,1,0.416,21931185,0,1,1
165.9,85,0.716,0.512,0.0331,0.483,0.0,0.0928,0.326,-6.222,104.953,0.132,3,0.804,1,0.479,1,0.593,25747413,0,0,1
154.767,57,0.842,0.549,0.116,0.25,6.53e-06,0.161,0.868,-7.199,139.966,0.772,4,1.0,11,0.622,0,0.545,23337,0,1,1
233.515,75,0.534,0.551,0.053,0.185,1.36e-05,0.106,0.146,-7.275,91.046,0.368,4,0.943,5,0.186,1,0.202,1081020,0,1,0
229.64,82,0.509,0.812,0.0537,0.0013,1.99e-05,0.214,0.689,-5.438,159.876,0.071,4,1.0,8,0.01,1,0.266,9550865,0,0,1
165.882,62,0.895,0.578,0.081,0.349,0.000556,0.125,0.515,-4.895,135.965,0.907,4,1.0,2,0.546,1,0.477,714447,0,1,1
202.967,76,0.455,0.592,0.227,0.45,1.03e-06,0.116,0.512,-7.069,134.025,0.031,4,0.992,11,0.715,0,0.681,1474054,0,0,0
142.857,74,0.831,0.476,0.0983,0.136,0.0,0.18,0.529,-7.88,104.965,0.66,4,1.0,11,0.431,0,0.842,14797,0,1,1
145.846,54,0.804,0.702,0.0821,0.237,0.0,0.252,0.546,-6.583,130.075,0.79,4,1.0,8,0.327,1,0.525,59430,0,1,0
324.633,72,0.516,0.791,0.0318,0.00345,0.0,0.141,0.48,-1.927,96.921,0.455,4,0.918,3,0.174,1,0.376,5333596,0,0,1
184.0,57,0.716,0.29,0.0332,0.634,7.3e-05,0.0987,0.281,-12.098,90.019,0.577,4,1.0,9,0.163,1,0.35,201880,0,1,1
162.0,73,0.801,0.563,0.223,0.264,0.00115,0.192,0.967,-7.302,179.968,0.378,4,1.0,11,0.012,1,0.343,1740658,0,1,1
199.384,59,0.768,0.758,0.186,0.382,0.000876,0.187,0.81,-6.456,130.028,0.433,4,0.824,1,0.288,0,0.37,130251,0,0,1
186.48,65,0.776,0.589,0.0694,0.444,1.01e-06,0.101,0.313,-7.156,119.81,0.202,4,1.0,9,0.734,0,0.616,1819933,0,0,0
315.96,75,0.47,0.131,0.0362,0.933,0.00245,0.109,0.115,-13.29,118.836,0.093,3,0.659,6,0.259,1,0.529,1224237,0,0,1
165.605,71,0.9,0.57,0.261,0.08,0.0,0.401,0.535,-2.573,97.035,0.281,4,1.0,7,0.5,1,0.435,117609,0,1,1
172.419,61,0.655,0.579,0.0347,0.491,0.0,0.225,0.434,-7.545,92.965,0.219,4,1.0,2,0.43,1,0.491,76564,0,1,1
237.832,58,0.74,0.507,0.118,0.373,0.000201,0.239,0.551,-8.764,103.993,0.913,4,1.0,3,0.592,0,0.597,1440773,0,0,1
164.334,75,0.919,0.621,0.274,0.282,0.0,0.0839,0.555,-4.741,130.018,0.47,4,1.0,9,0.705,1,0.573,2327067,0,1,0
120.189,56,0.773,0.717,0.225,0.0119,3.5e-06,0.324,0.783,-6.662,158.056,0.605,4,0.649,2,0.029,1,0.003,192561,0,1,1
210.556,86,0.751,0.502,0.167,0.2,0.0,0.296,0.106,-8.767,108.874,0.62,4,0.981,7,0.758,1,0.548,68732645,0,0,0
263.226,53,0.569,0.466,0.0359,0.42,0.0,0.107,0.305,-8.935,123.99,0.473,4,0.93,5,0.672,1,0.654,72258,0,1,1
172.547,73,0.514,0.651,0.043,0.349,0.0,0.0776,0.525,-4.114,155.899,0.47,4,0.995,1,0.794,1,0.75,212376,0,1,1
290.004,75,0.482,0.881,0.0533,0.0128,0.0,0.103,0.281,-3.62,144.02,0.62,4,1.0,11,0.331,0,0.491,280313,0,1,1
169.811,70,0.765,0.468,0.0688,0.0745,0.0,0.0831,0.849,-9.272,106.012,0.969,4,1.0,6,0.426,1,0.505,214603,0,1,1
230.292,78,0.72,0.63,0.0413,0.615,0.0,0.108,0.512,-5.549,81.009,0.56,4,1.0,10,0.816,1,0.63,2658602,0,1,1
178.56,75,0.563,0.628,0.23,0.747,6.52e-06,0.289,0.477,-5.723,124.796,0.124,4,1.0,9,0.0,1,0.06,2906636,0,0,0
175.2,63,0.646,0.818,0.0676,0.0399,0.0,0.32,0.834,-5.509,137.005,0.971,4,0.928,6,0.527,1,0.549,20476,0,1,1
177.524,83,0.578,0.912,0.114,0.0166,0.00362,0.273,0.68,-3.929,127.87,0.381,4,0.96,1,0.0,1,0.0,45743,0,1,1
195.08,61,0.785,0.769,0.0488,0.0799,0.0,0.111,0.947,-1.919,124.983,0.948,4,1.0,5,0.472,0,0.439,195086,0,1,1
180.0,56,0.708,0.287,0.0349,0.875,0.0,0.115,0.461,-10.791,135.875,0.326,4,0.992,0,0.463,0,0.593,75617,0,1,1
153.19,86,0.601,0.741,0.0478,0.185,2.91e-05,0.415,0.441,-5.569,153.96,0.554,4,1.0,2,0.547,1,0.58,70211653,0,0,1
225.862,65,0.56,0.42,0.257,0.882,0.000605,0.11,0.585,-10.729,173.695,0.08,4,1.0,7,0.582,1,0.793,67795,0,1,1
123.789,73,0.764,0.66,0.277,0.174,0.00342,0.143,0.291,-6.117,190.195,0.346,4,1.0,8,0.335,1,0.529,2906636,0,0,0
245.425,84,0.704,0.225,0.0994,0.902,0.657,0.106,0.243,-14.454,120.006,0.768,4,0.905,6,0.491,0,0.542,77023432,0,1,1
165.045,72,0.833,0.507,0.0413,0.191,0.0,0.0854,0.483,-6.95,111.031,0.794,4,1.0,7,0.377,1,0.529,131767,0,1,1
204.193,56,0.759,0.607,0.104,0.148,2.26e-06,0.367,0.756,-6.512,84.982,0.317,4,1.0,5,0.356,0,0.427,100924,0,0,0
201.33,62,0.763,0.831,0.0819,0.0979,0.0,0.0899,0.449,-5.145,127.969,0.863,4,1.0,1,0.582,1,0.578,3097,0,1,1
267.306,35,0.393,0.433,0.0255,0.39,8.41e-05,0.234,0.238,-10.045,79.588,0.022,4,0.976,5,0.461,0,0.549,13188592,0,0,1
122.0,81,0.785,0.638,0.109,0.357,0.0118,0.0982,0.348,-7.081,127.058,0.917,4,1.0,1,0.72,1,0.632,2574313,0,0,1
170.053,84,0.731,0.491,0.029,0.609,0.0,0.262,0.781,-3.116,132.891,0.798,3,0.91,0,0.617,1,0.589,8986147,0,1,1
247.398,63,0.565,0.527,0.0358,0.354,0.0,0.137,0.4,-6.997,167.949,0.07,4,1.0,9,0.363,1,0.45,628612,0,0,1
112.572,87,0.627,0.429,0.234,0.238,0.0,0.122,0.565,-8.255,126.426,0.111,5,1.0,1,0.659,1,0.647,4734773,0,1,0
132.63,93,0.571,0.544,0.0299,0.453,0.00805,0.322,0.216,-10.613,132.052,0.504,4,1.0,6,0.628,1,0.672,740015,0,1,1
165.634,73,0.619,0.731,0.257,0.136,0.0,0.0444,0.604,-5.711,139.875,0.561,3,0.642,7,0.324,0,0.281,469162,0,1,1
170.571,77,0.742,0.644,0.197,0.187,0.0,0.163,0.32,-4.42,124.033,0.684,4,1.0,5,0.0,0,0.128,1131872,0,1,0
220.851,77,0.656,0.364,0.0325,0.834,7.67e-05,0.0982,0.487,-6.877,152.959,0.154,4,1.0,2,0.852,1,0.766,122901,0,1,1
218.026,56,0.613,0.5,0.0277,0.547,0.000181,0.327,0.342,-8.349,99.998,0.191,4,0.941,10,0.0,1,0.152,102992,0,0,1
295.466,65,0.382,0.543,0.0345,0.313,2.1e-05,0.268,0.166,-5.938,173.652,0.088,4,0.918,4,0.162,0,0.34,515851,0,1,1
234.402,66,0.867,0.766,0.124,0.527,8.5e-05,0.111,0.607,-3.542,91.023,0.381,4,0.941,6,0.542,1,0.595,1740658,0,0,0
227.628,88,0.829,0.799,0.0897,0.0151,0.000543,0.242,0.471,-5.389,97.013,0.495,4,1.0,9,0.0,1,0.055,65270837,0,0,1
249.871,69,0.743,0.893,0.0589,0.136,1.62e-05,0.552,0.851,-3.951,94.044,0.302,4,0.995,6,0.674,1,0.739,313919,0,1,1
133.0,71,0.788,0.705,0.112,0.617,0.0,0.301,0.694,-6.696,100.023,0.176,4,1.0,6,0.151,1,0.335,4919,0,1,1
184.421,83,0.806,0.85,0.0967,0.155,0.0,0.201,0.728,-4.84,95.014,0.255,4,1.0,1,0.517,1,0.702,23063,0,1,0
172.408,70,0.744,0.328,0.231,0.681,0.0002,0.128,0.532,-12.535,98.923,0.432,4,1.0,0,0.109,1,0.336,104649,0,1,1
209.672,65,0.871,0.66,0.29,0.114,6.1e-05,0.0842,0.706,-3.506,96.949,0.163,4,1.0,4,0.517,0,0.462,3358687,0,0,0
184.944,54,0.278,0.508,0.0968,0.74,0.0,0.103,0.0409,-7.072,174.912,0.112,4,0.41,9,0.199,0,0.287,32043,0,0,0
202.334,59,0.694,0.858,0.0361,0.206,0.000374,0.344,0.596,-4.676,119.07,0.462,4,1.0,8,0.493,0,0.335,176822,0,1,1
127.333,79,0.793,0.62,0.0462,0.309,0.0,0.121,0.917,-3.769,111.979,0.875,4,0.659,3,0.127,0,0.389,1474054,0,0,0
215.453,69,0.663,0.811,0.0301,0.0103,5.35e-06,0.21,0.937,-6.614,119.03,0.775,4,0.902,0,0.702,1,0.614,1749486,0,0,1
157.5,85,0.585,0.6,0.436,0.117,0.0,0.0504,0.617,-7.008,160.635,0.033,4,1.0,10,0.221,0,0.339,1557879,0,1,0
204.373,55,0.772,0.572,0.0747,0.15,0.0,0.127,0.191,-8.133,91.0,0.057,4,1.0,1,0.562,1,0.463,349928,0,0,0
153.75,86,0.87,0.548,0.077,0.0924,4.6e-05,0.0534,0.832,-5.253,96.018,0.867,4,1.0,10,0.486,0,0.489,1005499,0,1,0
232.007,68,0.646,0.452,0.0307,0.723,0.0,0.117,0.266,-8.152,94.566,0.256,4,0.761,0,0.584,1,0.614,94465,0,1,1
172.761,73,0.677,0.66,0.0462,0.248,0.0,0.177,0.253,-7.104,127.087,0.768,4,0.596,1,0.636,1,0.603,3073350,0,1,1
168.695,55,0.671,0.248,0.143,0.936,0.0875,0.115,0.396,-14.674,140.033,0.255,4,0.955,5,0.755,0,0.711,506098,0,1,1
198.519,67,0.747,0.631,0.205,0.17,0.0,0.0992,0.76,-5.089,147.942,0.286,4,0.931,1,0.612,1,0.546,790570,0,0,0
322.347,84,0.909,0.824,0.0797,0.0777,0.00387,0.0638,0.585,-4.627,109.97,0.875,4,0.998,1,0.494,1,0.544,442192,0,1,1
170.977,80,0.951,0.878,0.211,0.0509,1.61e-05,0.321,0.923,-2.565,133.014,0.44,4,1.0,2,0.702,1,0.664,27490295,0,0,0
248.0,54,0.894,0.677,0.0648,0.207,1.9e-06,0.13,0.462,-8.054,110.024,0.877,4,0.883,4,0.604,1,0.453,73134,0,0,0
175.86,65,0.684,0.624,0.298,0.391,0.0,0.176,0.177,-6.493,147.361,0.102,4,0.924,6,0.53,0,0.51,790570,0,0,0
229.51,72,0.723,0.456,0.0359,0.137,2.95e-05,0.081,0.0383,-7.679,101.139,0.091,4,0.981,4,0.53,0,0.391,3324229,0,1,1
206.639,77,0.339,0.214,0.0375,0.908,7.47e-06,0.341,0.363,-11.714,94.775,0.224,3,0.308,4,0.625,1,0.583,5732988,0,0,1
194.165,88,0.696,0.559,0.0693,0.0618,5.58e-05,0.0887,0.433,-9.202,163.994,0.384,4,1.0,7,0.716,1,0.661,68732645,0,0,1
150.375,57,0.885,0.507,0.351,0.088,0.0,0.107,0.801,-8.869,120.031,0.316,4,0.803,2,0.302,1,0.421,431,0,1,1
218.52,66,0.508,0.689,0.233,0.121,0.00513,0.0971,0.43,-7.826,95.381,0.093,4,0.753,6,0.598,0,0.605,1819933,0,0,0
218.27,89,0.637,0.398,0.0564,0.0573,1.03e-06,0.101,0.0374,-8.29,108.058,0.189,4,0.911,7,0.503,1,0.501,68732645,0,0,0
110.135,59,0.841,0.452,0.159,0.873,5.7e-05,0.0979,0.392,-8.04,119.982,0.511,4,0.986,1,0.555,0,0.549,63066,0,1,0
256.875,53,0.839,0.716,0.0848,0.151,0.0,0.1,0.288,-7.909,128.106,0.607,4,1.0,1,0.011,1,0.393,216241,0,0,0
121.333,68,0.907,0.479,0.271,0.254,0.0,0.0651,0.539,-7.091,89.983,0.467,4,1.0,8,0.549,1,0.525,17814,0,1,0
120.6,72,0.622,0.809,0.105,0.246,0.0,0.319,0.606,-5.782,100.114,0.758,4,1.0,3,0.622,0,0.303,1431654,0,1,1
124.065,83,0.466,0.0918,0.0269,0.929,0.803,0.439,0.0841,-26.813,95.014,0.038,4,0.877,10,0.397,1,0.197,158420,0,1,1
171.069,75,0.91,0.447,0.0688,0.101,0.000377,0.138,0.315,-4.868,125.034,0.692,4,1.0,10,0.131,0,0.531,299820,0,1,0
193.542,58,0.696,0.707,0.217,0.368,0.0,0.111,0.506,-6.704,87.478,0.0,4,1.0,8,0.593,0,0.642,187908,0,0,0
239.317,93,0.801,0.806,0.0381,0.382,0.000669,0.114,0.802,-5.206,106.999,0.492,4,1.0,11,0.593,1,0.597,1923079,0,1,1
227.7,59,0.714,0.487,0.0257,0.562,0.0,0.0895,0.528,-7.396,100.009,0.506,4,0.986,7,0.579,1,0.746,235933,0,0,1
172.235,58,0.506,0.55,0.21,0.404,0.0,0.133,0.51,-8.791,84.224,0.193,4,0.991,6,0.537,1,0.825,988089,0,1,1
165.23,78,0.784,0.814,0.0464,0.0559,0.0,0.194,0.728,-2.436,129.96,0.63,4,1.0,6,0.521,1,0.559,615990,0,1,1
166.164,60,0.902,0.504,0.174,0.0955,1.5e-06,0.0952,0.487,-7.136,91.013,0.2,4,0.983,1,0.555,0,0.586,73706,0,1,0
162.935,64,0.819,0.633,0.164,0.0696,0.0,0.163,0.794,-6.619,109.072,0.72,4,1.0,0,0.471,1,0.49,487978,0,0,0
172.252,85,0.696,0.793,0.097,0.0683,3.78e-06,0.18,0.698,-5.733,120.003,0.86,4,0.807,8,0.065,1,0.449,6751966,0,1,1
164.701,82,0.838,0.545,0.0604,0.0966,0.0,0.0927,0.428,-6.1,90.023,0.433,4,0.697,9,0.284,0,0.35,375910,0,1,1
226.663,64,0.683,0.885,0.0883,0.14,0.0,0.137,0.285,-2.827,114.017,0.555,4,0.946,2,0.512,1,0.468,59125,0,1,1
150.857,54,0.739,0.735,0.119,0.431,0.0026,0.131,0.53,-6.276,139.933,0.774,4,1.0,8,0.0,1,0.071,225236,0,1,0
170.281,63,0.748,0.703,0.0464,0.0336,5.36e-05,0.137,0.634,-6.349,110.011,0.943,4,1.0,11,0.224,1,0.352,29043,0,0,0
182.096,56,0.71,0.559,0.0781,0.175,0.0,0.046,0.573,-7.478,141.922,0.498,4,0.923,3,0.448,0,0.421,1440773,0,0,1
238.248,62,0.762,0.837,0.215,0.344,2.38e-06,0.0909,0.497,-5.891,136.825,0.891,4,1.0,9,0.596,0,0.565,1935371,0,1,1
189.0,68,0.743,0.583,0.0585,0.616,0.0,0.0544,0.602,-6.37,139.081,0.484,4,1.0,10,0.455,1,0.485,44373,0,1,1
161.212,72,0.789,0.609,0.0434,0.0188,0.0,0.069,0.446,-7.296,99.029,0.343,4,1.0,8,0.705,0,0.653,529847,0,1,0
173.225,78,0.764,0.532,0.0491,0.598,0.0,0.26,0.859,-5.979,123.95,0.706,4,0.991,9,0.416,0,0.557,1355139,0,1,1
164.669,64,0.542,0.871,0.0456,0.051,0.0,0.195,0.557,-2.871,134.983,0.035,3,0.087,1,0.37,1,0.507,2779434,0,0,1
194.469,80,0.609,0.966,0.0571,0.00194,2.83e-06,0.304,0.505,-4.469,102.014,0.947,4,1.0,7,0.516,1,0.625,1649733,0,0,1
160.204,71,0.613,0.96,0.0542,0.265,0.0,0.24,0.669,-4.343,159.98,0.528,4,0.838,5,0.397,0,0.397,1266122,0,0,0
171.333,63,0.387,0.905,0.103,0.00158,6.5e-05,0.248,0.6,-6.433,179.808,0.279,4,1.0,7,0.902,1,0.598,1106803,0,1,1
317.486,56,0.888,0.451,0.0718,0.0079,0.000225,0.0615,0.399,-10.013,111.983,0.919,4,1.0,2,0.597,1,0.501,56921,0,1,0
205.685,80,0.713,0.625,0.0268,0.573,0.0,0.11,0.687,-3.473,114.023,1.0,4,1.0,0,0.761,1,0.708,29163862,0,1,1
170.501,90,0.908,0.546,0.323,0.0127,0.0,0.0707,0.225,-10.491,131.035,0.428,4,0.975,11,0.304,1,0.275,72390794,0,0,0
232.066,88,0.686,0.494,0.0355,0.613,5.8e-05,0.402,0.7,-7.093,168.946,0.413,4,1.0,1,0.372,1,0.484,3002129,0,0,0
169.156,51,0.696,0.831,0.2,0.16,0.0305,0.193,0.824,-4.711,166.069,0.287,4,0.811,4,0.44,1,0.449,225236,0,0,0
283.093,63,0.599,0.546,0.0333,0.17,0.0,0.113,0.336,-6.795,143.91,0.17,4,0.959,4,0.255,1,0.369,275941,0,0,1
170.496,84,0.794,0.677,0.0713,0.446,0.0313,0.076,0.611,-9.969,101.467,0.647,3,0.614,10,0.667,1,0.431,2188898,0,1,1
234.323,75,0.596,0.735,0.0332,0.0748,0.0,0.269,0.524,-6.362,108.106,0.389,4,1.0,9,0.646,1,0.603,768265,0,0,1
205.933,57,0.627,0.409,0.0291,0.66,0.0,0.181,0.381,-7.355,135.989,0.421,4,0.911,8,0.576,1,0.598,29061,0,0,1
149.076,82,0.889,0.742,0.358,0.299,0.000568,0.066,0.479,-3.495,130.089,0.5,4,1.0,4,0.364,0,0.338,18759,0,1,0
141.34,88,0.704,0.756,0.448,0.298,3.75e-06,0.0852,0.461,-4.948,121.737,0.039,3,0.413,0,0.567,1,0.477,266129,0,0,0
252.0,69,0.483,0.199,0.0435,0.843,0.0,0.0881,0.276,-13.909,124.831,0.025,4,0.701,8,0.521,1,0.612,1821200,0,1,1
200.658,77,0.828,0.533,0.091,0.214,2.8e-05,0.307,0.605,-5.779,93.021,0.436,4,1.0,6,0.687,0,0.689,1112637,0,1,0
184.12,58,0.829,0.701,0.078,0.082,0.274,0.135,0.886,-8.587,164.035,0.861,4,1.0,7,0.771,0,0.728,217644,0,0,1
249.551,56,0.739,0.45,0.0347,0.763,2.26e-06,0.102,0.368,-10.189,120.017,0.434,4,1.0,10,0.482,1,0.332,238740,1,0,1
167.168,59,0.768,0.877,0.305,0.366,0.000338,0.312,0.786,-3.849,117.986,0.079,4,1.0,2,0.509,1,0.36,68879,0,1,0
202.424,77,0.479,0.527,0.0271,0.247,4.32e-06,0.243,0.245,-11.482,82.933,0.451,4,1.0,9,0.583,0,0.432,800716,0,1,1
234.722,73,0.385,0.464,0.0404,0.452,0.0,0.109,0.15,-6.975,137.839,0.391,4,0.222,2,0.489,1,0.589,944014,0,1,1
247.68,64,0.737,0.806,0.0685,0.117,0.0,0.275,0.502,-6.701,124.995,0.72,4,0.93,1,0.818,0,0.784,336731,0,1,1
230.4,86,0.564,0.903,0.307,0.356,0.0,0.175,0.607,-3.221,78.293,0.078,4,0.953,5,0.69,1,0.371,65270837,0,0,1
135.938,67,0.767,0.787,0.0575,0.0367,8.82e-05,0.048,0.675,-6.946,154.996,0.224,4,0.994,11,0.362,1,0.444,18628,0,1,1
283.969,64,0.575,0.562,0.0289,0.45,0.0,0.101,0.334,-7.396,130.056,0.353,4,0.979,6,0.647,1,0.619,8610,0,1,1
233.456,83,0.44,0.317,0.0531,0.891,4.78e-06,0.141,0.268,-9.258,169.914,0.132,3,0.993,8,0.451,1,0.553,8115903,0,0,1
209.851,60,0.695,0.391,0.0441,0.734,0.0,0.14,0.355,-9.77,117.948,0.414,4,1.0,10,0.604,0,0.705,1935371,0,1,1
168.0,70,0.876,0.698,0.0537,0.155,1.91e-05,0.181,0.85,-9.543,130.033,0.841,4,1.0,5,0.426,1,0.223,81928,0,1,1
181.224,71,0.805,0.48,0.0465,0.328,0.0,0.0653,0.345,-8.971,98.039,0.211,4,0.947,5,0.281,1,0.314,314716,0,1,0
210.0,53,0.568,0.729,0.0451,0.0679,0.0,0.0939,0.0979,-5.957,131.858,0.75,4,0.858,10,0.0,1,0.066,53164,0,1,1
208.48,63,0.261,0.232,0.0315,0.769,1.81e-05,0.21,0.167,-9.304,116.556,0.123,3,0.888,5,0.287,1,0.526,19958,0,0,1
143.636,54,0.888,0.748,0.142,0.033,0.00863,0.0928,0.384,-5.044,132.028,0.964,4,0.98,9,0.354,1,0.353,39993,0,1,1
144.0,60,0.755,0.726,0.21,0.00386,0.162,0.474,0.415,-7.426,130.039,0.823,4,0.875,3,0.344,0,0.279,7132,0,1,0
183.829,62,0.72,0.602,0.07,0.23,0.00472,0.509,0.709,-6.797,93.966,0.689,4,1.0,0,0.558,1,0.532,921934,0,0,1
157.815,61,0.891,0.663,0.117,0.00311,5.47e-05,0.113,0.523,-5.816,118.961,0.879,4,1.0,1,0.752,1,0.556,60220,0,1,1
284.656,52,0.715,0.913,0.0559,0.593,0.0,0.134,0.8,-2.315,105.018,0.898,4,0.955,5,0.656,0,0.316,1667113,0,1,1
189.893,88,0.463,0.642,0.34,0.314,0.0,0.0686,0.339,-4.474,83.389,0.123,4,0.972,1,0.548,1,0.566,13208512,0,0,0
247.993,80,0.339,0.58,0.0319,0.554,2.15e-05,0.421,0.319,-5.426,81.857,0.125,4,0.99,6,0.391,1,0.49,2219400,0,1,1
206.019,85,0.663,0.559,0.0391,0.136,0.0894,0.108,0.296,-8.242,145.009,0.547,4,1.0,6,0.267,0,0.403,81117,0,1,0
219.07,56,0.531,0.342,0.0319,0.667,0.0,0.0893,0.222,-11.622,110.332,0.228,3,0.291,6,0.352,1,0.437,121456,0,1,1
374.848,62,0.861,0.598,0.0665,0.00483,0.0607,0.0306,0.417,-11.155,113.006,0.865,4,1.0,7,0.281,1,0.464,51607,0,1,1
174.367,64,0.888,0.594,0.0948,0.188,2.13e-05,0.0913,0.923,-5.49,127.991,0.882,4,1.0,10,0.563,0,0.542,212130,0,0,0
181.523,54,0.714,0.721,0.218,0.0502,0.0,0.461,0.654,-7.876,160.005,0.233,4,0.459,5,0.461,0,0.388,349928,0,0,0
260.571,62,0.662,0.205,0.0349,0.876,0.00354,0.109,0.268,-14.005,139.911,0.32,4,1.0,5,0.389,0,0.604,136968,0,1,1
272.56,63,0.468,0.544,0.0413,0.554,0.0,0.0864,0.296,-6.755,72.957,0.001,4,0.928,3,0.43,0,0.501,2881919,0,1,1
210.875,51,0.748,0.777,0.043,0.0471,0.00426,0.126,0.97,-4.783,121.034,0.77,4,1.0,10,0.487,1,0.537,336198,0,0,1
216.08,54,0.539,0.33,0.025,0.465,1.39e-05,0.0665,0.574,-8.821,145.941,0.664,4,0.984,9,0.64,1,0.689,34421,0,1,1
512.182,54,0.609,0.301,0.11,0.00944,0.00341,0.186,0.321,-13.958,211.997,0.465,4,1.0,10,0.0,0,0.069,170741,0,1,1
154.0,76,0.692,0.75,0.0411,0.145,0.0,0.133,0.443,-4.328,120.037,0.693,4,1.0,0,0.254,0,0.432,797194,0,1,1
176.052,77,0.44,0.624,0.0347,0.547,4.02e-06,0.096,0.479,-7.12,152.185,0.183,4,0.958,8,0.789,0,0.904,800716,0,1,1
245.69,53,0.465,0.743,0.132,0.0113,0.0,0.0848,0.221,-5.241,144.788,0.245,4,0.918,4,0.246,1,0.271,334849,0,1,0
